#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
1,,,,,,,,NONE,SELECT,,,,,,,,,,,,,,,,,,,,,,,




33001102,,,enemy_skill_sp1,,,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001103,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001103,,,,,,,,DEAL_PENALTY,SELECT,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
33001104,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001104,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001104,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001105,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001105,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001105,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001106,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001106,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001106,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001107,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001107,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001107,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001108,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001108,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,1000,0,0,,,,,,,
33001109,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001109,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,1000,0,0,,,,,,,
33001110,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001110,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,300000,1000,0,0,,,,,,,
33001111,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,,HEAL_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,100000,1000,0,0,MND,,,,,,,,
33001112,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001112,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001153,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001154,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001154,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001154,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001155,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001155,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001155,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001156,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001156,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001156,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001157,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001157,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001157,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001158,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001158,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,500,0,0,,,,,,,
33001159,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2100,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001159,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,500,0,0,,,,,,,
33001162,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001162,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,

33001201,,,enemy_skill_sp0,ef_Btl_3D_Emt002LaserSingleDamage02,ROOT,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,7500,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001202,,,enemy_skill_sp1,,,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001203,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001203,,,,,,,,DEAL_PENALTY,SELECT,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
33001204,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001204,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001204,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001205,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001205,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001205,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001206,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001206,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001206,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001207,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001207,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001207,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001208,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001208,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1000,1000,0,0,,,,,,,
33001209,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001209,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1000,1000,0,0,,,,,,,
33001210,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001210,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,300000,1000,0,0,,,,,,,
33001211,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,,HEAL_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,100000,1000,0,0,MND,,,,,,,,
33001212,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001212,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001213,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001213,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001253,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001254,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001254,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001254,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001255,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001255,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001255,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001256,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001256,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001256,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001257,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001257,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001257,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001258,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1700,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001258,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,1000,0,0,,,,,,,
33001259,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2800,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001259,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,1000,0,0,,,,,,,

33001301,,,enemy_skill_sp0,ef_Btl_3D_Emt002LaserSingleDamage02,ROOT,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,15000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001302,,,enemy_skill_sp1,,,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,12000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001303,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001303,,,,,,,,DEAL_PENALTY,SELECT,,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
33001304,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001304,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001304,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001305,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001305,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001305,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001306,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001306,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001306,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001307,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001307,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001307,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001308,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001308,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,2500,1000,0,0,,,,,,,
33001309,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001309,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,2500,1000,0,0,,,,,,,
33001310,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001310,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,300000,1000,0,0,,,,,,,
33001311,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,,HEAL_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,250000,1000,0,0,MND,,,,,,,,
33001311,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
33001311,,,,,,,,DEF_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
33001312,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
33001312,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
33001313,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001313,,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001353,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001353,,,,,,,,DEAL_PENALTY,SELECT,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
33001354,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001354,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001354,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001355,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001355,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,500,0,0,,,,,,,
33001355,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,MND,500,0,0,,,,,,,
33001356,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,ATK,0,ICE,PHYSICS,,,,
33001356,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001356,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001357,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001357,,,,,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,500,0,0,,,,,,,
33001357,,,,,,,,GUARD_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,500,0,0,,,,,,,
33001358,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,6300,0,600,0,1,INT,0,ICE,MAGIC,,,,
33001358,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1250,500,0,0,,,,,,,
33001359,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8500,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001359,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1250,500,0,0,,,,,,,

33001401,,,enemy_skill_sp0,ef_Btl_3D_Emt002LaserSingleDamage02,ROOT,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,40000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001402,,,enemy_skill_sp1,,,enemy_skill_sp_set,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,30000,0,1000,0,1,INT,0,ICE,MAGIC,,,,
33001403,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,15000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001403,,,,,,,,DEAL_PENALTY,SELECT,,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
33001404,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,17500,0,750,0,1,ATK,0,ICE,PHYSICS,,,,
33001404,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,10000,1000,0,0,,,,,,,
33001404,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,10000,1000,0,0,,,,,,,
33001405,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,22000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001405,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,15000,1000,0,0,,,,,,,
33001405,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,15000,1000,0,0,,,,,,,
33001406,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,17500,0,750,0,1,ATK,0,ICE,PHYSICS,,,,
33001406,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,10000,1000,0,0,,,,,,,
33001406,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,10000,1000,0,0,,,,,,,
33001407,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,22000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
33001407,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,15000,1000,0,0,,,,,,,
33001407,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,15000,1000,0,0,,,,,,,
33001408,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage02,ROOT,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,17500,0,750,0,1,INT,0,ICE,MAGIC,,,,
33001408,,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,500,1000,0,0,,,,,,,
